1,2018-04-19 14:00,45,874,38,86,0,0
1,2018-04-19 15:00,77,1018,3,62,0,0
1,2018-04-19 16:00,83,1236,34,69,0,0
1,2018-04-19 17:00,86,1611,36,72,0,0
1,2018-04-19 18:00,91,1483,41,84,0,0
1,2018-04-19 19:00,109,1166,45,93,0,0
1,2018-04-19 20:00,105,1097,34,72,0,0
1,2018-04-19 21:00,117,1128,40,8,0,0
1,2018-04-19 22:00,89,989,30,60,0,0
1,2018-04-19 23:00,67,784,25,50,0,0
1,2018-04-20 0:00,87,587,24,49,0,0
1,2018-04-20 1:00,71,523,21,45,0,0
1,2018-04-20 2:00,6,511,19,39,0,0
1,2018-04-20 3:00,62,510,24,48,0,0
1,2018-04-20 4:00,64,519,25,49,0,0
1,2018-04-20 5:00,57,574,20,43,0,0
1,2018-04-20 6:00,58,672,21,4,0,0
1,2018-04-20 7:00,65,913,27,55,0,0
1,2018-04-20 8:00,73,1476,29,58,0,0
1,2018-04-20 9:00,75,1284,30,61,0,0
1,2018-04-20 10:00,46,1195,26,53,0,0
1,2018-04-20 11:00,44,1053,24,48,0,0
1,2018-04-20 12:00,43,882,21,43,0,0
1,2018-04-20 13:00,38,851,20,34,0,0
1,2018-04-20 14:00,40,768,25,50,0,0
1,2018-04-20 15:00,27,1184,22,46,0,0
1,2018-04-20 16:00,39,944,29,64,0,0
1,2018-04-20 17:00,42,1247,43,80,0,0
1,2018-04-20 18:00,36,1173,28,55,0,0
1,2018-04-20 19:00,31,1019,22,47,0,0
1,2018-04-20 20:00,29,845,1,33,0,0
1,2018-04-20 21:00,25,806,26,5,0,0
1,2018-04-20 22:00,23,832,13,29,0,0
1,2018-04-20 23:00,27,676,18,33,0,0
1,2018-04-23 14:00,26.8,913.8,34.2,67.2,0,0
1,2018-04-18 0:00,87,698,24,49,0,0
1,2018-04-18 1:00,71,643,21,45,0,0
1,2018-04-18 2:00,6,615,19,39,0,0
1,2018-04-18 3:00,62,713,24,48,0,0
1,2018-04-18 4:00,64,718,25,49,0,0
1,2018-04-18 5:00,57,788,20,43,0,0
1,2018-04-18 6:00,58,81,21,4,0,0
1,2018-04-18 7:00,65,932,27,55,0,0
1,2018-04-18 8:00,73,1579,29,58,0,0
1,2018-04-18 9:00,75,141,30,61,0,0
1,2018-04-18 10:00,46,1235,26,53,0,0
1,2018-04-18 11:00,44,1015,24,48,0,0
1,2018-04-18 15:00,39,1013,3,60,0,0
1,2018-04-18 16:00,50,1340,36,68,0,0
1,2018-04-18 17:00,44,1408,30,57,0,0
1,2018-04-18 18:00,55,191,42,81,0,0
1,2018-04-18 19:00,58,1989,46,97,0,0
1,2018-04-18 20:00,62,123,56,115,0,0
1,2018-04-18 21:00,65,1180,52,101,0,0
1,2018-04-18 22:00,59,1237,47,95,0,0
1,2018-04-18 23:00,55,942,36,71,0,0
1,2018-04-09 0:00,31,798,28,58,0,0
1,2018-04-09 1:00,33,63,26,54,0,0
1,2018-04-09 2:00,26,563,23,49,0,0
1,2018-04-09 3:00,21,556,29,57,0,0
1,2018-04-09 4:00,25,552,29,58,0,0
1,2018-04-09 5:00,29,572,25,52,0,0
1,2018-04-09 6:00,33,669,25,55,0,0
1,2018-04-09 7:00,42,679,31,64,0,0
1,2018-04-09 8:00,46,764,34,68,0,0
1,2018-04-09 9:00,50,697,35,71,0,0
1,2018-04-09 10:00,46,735,37,74,0,0
1,2018-04-09 11:00,55,78,3,68,0,0
1,2018-04-09 12:00,49,777,3,64,0,0
1,2018-04-09 13:00,57,734,2,58,0,0
1,2018-04-09 14:00,60,723,3,67,0,0
1,2018-04-09 15:00,25,875,18,40,0,0
1,2018-04-09 16:00,23,961,19,44,0,0
1,2018-04-09 17:00,29,119,22,51,0,0
1,2018-04-09 18:00,42,1034,25,57,0,0
1,2018-04-09 19:00,3,867,22,5,0,0
1,2018-04-09 20:00,33,830,20,46,0,0
1,2018-04-09 21:00,5,817,35,82,0,0
1,2018-04-09 22:00,42,752,32,76,0,0
1,2018-04-09 23:00,45,654,30,71,0,0
1,2018-04-10 0:00,35,615,27,62,0,0
1,2018-04-10 1:00,29,552,26,61,0,0
1,2018-04-10 2:00,32,499,24,56,0,0
1,2018-04-10 3:00,28,497,20,45,0,0
1,2018-04-10 4:00,2,477,18,41,0,0
1,2018-04-10 5:00,29,512,23,53,0,0
1,2018-04-10 6:00,31,650,26,60,0,0
1,2018-04-10 7:00,35,823,28,66,0,0
1,2018-04-10 8:00,36,1579,29,67,0,0
1,2018-04-10 9:00,34,947,26,60,0,0
1,2018-04-10 10:00,36,1161,26,6,0,0
1,2018-04-10 11:00,28,897,24,54,0,0
1,2018-04-10 12:00,40,785,30,71,0,0
1,2018-04-10 13:00,31,674,22,50,0,0
1,2018-04-10 14:00,29,1579,20,46,0,0
1,2018-04-10 15:00,77,848,3,62,0,0
1,2018-04-10 16:00,83,968,34,69,0,0
1,2018-04-10 17:00,86,1119,36,72,0,0
1,2018-04-10 18:00,91,1220,41,84,0,0
1,2018-04-10 19:00,109,1106,45,97,0,0
1,2018-04-10 20:00,105,775,34,72,0,0
1,2018-04-10 21:00,117,931,40,8,0,0
1,2018-04-10 22:00,89,884,30,60,0,0
1,2018-04-10 23:00,67,734,25,50,0,0
1,2018-04-11 0:00,87,618,24,49,0,0
1,2018-04-11 1:00,71,520,21,45,0,0
1,2018-04-11 2:00,6,496,19,39,0,0
1,2018-04-11 3:00,62,467,24,48,0,0
1,2018-04-11 4:00,64,482,25,49,0,0
1,2018-04-11 5:00,57,550,20,43,0,0
1,2018-04-11 6:00,58,717,21,4,0,0
1,2018-04-11 7:00,65,1156,27,55,0,0
1,2018-04-11 8:00,73,2325,29,58,0,0
1,2018-04-11 9:00,75,1584,30,61,0,0
1,2018-04-11 10:00,46,1567,26,53,0,0
1,2018-04-11 11:00,44,1701,24,48,0,0
1,2018-04-11 12:00,43,1194,21,43,0,0
1,2018-04-11 13:00,38,848,20,34,0,0
1,2018-04-11 14:00,40,791,25,50,0,0
1,2018-04-11 15:00,59,960,3,70,0,0
1,2018-04-11 16:00,61,1147,30,61,0,0
1,2018-04-11 17:00,65,1262,30,68,0,0
1,2018-04-11 18:00,68,1356,33,64,0,0
1,2018-04-11 19:00,61,1057,4,88,0,0
1,2018-04-11 20:00,52,819,32,72,0,0
1,2018-04-11 21:00,55,1012,30,67,0,0
1,2018-04-11 22:00,51,910,25,51,0,0
1,2018-04-11 23:00,42,698,28,55,0,0
1,2018-04-12 0:00,31,576,35,77,0,0
1,2018-04-12 1:00,27,475,33,69,0,0
1,2018-04-12 2:00,24,452,71,141,0,0
1,2018-04-12 3:00,24,447,33,67,0,0
1,2018-04-12 4:00,22,441,37,76,0,0
1,2018-04-12 5:00,21,449,24,50,0,0
1,2018-04-12 6:00,26,611,27,57,0,0
1,2018-04-12 7:00,35,910,39,80,0,0
1,2018-04-12 8:00,42,1808,41,95,0,0
1,2018-04-12 9:00,46,1400,41,86,0,0
1,2018-04-12 10:00,41,1050,52,107,0,0
1,2018-04-12 11:00,43,1293,58,112,0,0
1,2018-04-12 12:00,46,1155,38,74,0,0
1,2018-04-12 13:00,31,862,33,62,0,0
1,2018-04-12 14:00,36.2,966.2,25.6,50.7,0,0
1,2018-04-07 0:00,30,74,26,49,0,0
1,2018-04-07 1:00,25,695,21,40,0,0
1,2018-04-07 2:00,29,694,18,35,0,0
1,2018-04-07 3:00,35,71,26,49,0,0
1,2018-04-07 4:00,37,750,23,4,0,0
1,2018-04-07 5:00,41,89,29,80,0,0
1,2018-04-07 6:00,4,1048,38,95,0,0
1,2018-04-07 7:00,29,1128,37,84,0,0
1,2018-04-07 8:00,24,1045,36,61,0,0
1,2018-04-07 9:00,2,107,37,77,0,0
1,2018-04-07 10:00,30,1176,41,88,0,0
1,2018-04-07 11:00,23,922,34,62,0,0
1,2018-04-07 12:00,21,894,31,59,0,0
1,2018-04-07 13:00,40,1087,45,91,0,0
1,2018-04-07 14:00,35,928,40,76,0,0
1,2018-04-07 15:00,39,1052,25,4,0,0
1,2018-04-07 16:00,50,1117,29,56,0,0
1,2018-04-07 17:00,44,1326,23,45,0,0
1,2018-04-07 18:00,55,1274,35,68,0,0
1,2018-04-07 19:00,58,887,4,85,0,0
1,2018-04-07 20:00,62,909,49,102,0,0
1,2018-04-07 21:00,65,943,46,88,0,0
1,2018-04-07 22:00,59,1018,4,82,0,0
1,2018-04-07 23:00,55,785,29,58,0,0
1,2018-04-08 0:00,23,535,29,56,0,0
1,2018-04-08 1:00,2,500,25,51,0,0
1,2018-04-08 2:00,21,451,20,36,0,0
1,2018-04-08 3:00,17,432,18,43,0,0
1,2018-04-08 4:00,24,431,29,57,0,0
1,2018-04-08 5:00,2,488,24,51,0,0
1,2018-04-08 6:00,28,636,33,63,0,0
1,2018-04-08 7:00,34,837,33,73,0,0
1,2018-04-08 8:00,30,1576,39,76,0,0
1,2018-04-08 9:00,38,119,43,84,0,0
1,2018-04-08 10:00,58,1336,35,69,0,0
1,2018-04-08 11:00,50,870,24,51,0,0
1,2018-04-08 12:00,44,881,26,59,0,0
1,2018-04-08 13:00,38,723,24,48,0,0
1,2018-04-08 14:00,45,1268,31,73,0,0
1,2018-04-08 15:00,72,780,68,124,0,0
1,2018-04-08 16:00,74,1138,78,161,0,0
1,2018-04-08 17:00,77,1103,59,11,0,0
1,2018-04-08 18:00,72,1023,47,93,0,0
1,2018-04-08 19:00,70,1092,58,108,0,0
1,2018-04-08 20:00,71,1042,60,114,0,0
1,2018-04-08 21:00,35,1013,43,90,0,0
1,2018-04-08 22:00,27,961,34,65,0,0
1,2018-04-08 23:00,25,967,30,60,0,0
1,2018-04-11 14:00,40.7,791.2,25.7,50.1,0,0
1,2018-03-31 0:00,38,974,38,75,0,0
1,2018-03-31 1:00,35,759,30,62,0,0
1,2018-03-31 2:00,31,64,37,76,0,0
1,2018-03-31 3:00,31,533,36,73,0,0
1,2018-03-31 4:00,27,554,40,42,0,0
1,2018-03-31 5:00,26,533,26,57,0,0
1,2018-03-31 6:00,31,631,32,68,0,0
1,2018-03-31 7:00,28,677,40,82,0,0
1,2018-03-31 8:00,43,938,38,77,0,0
1,2018-03-31 9:00,51,826,37,73,0,0
1,2018-03-31 10:00,47,776,31,64,0,0
1,2018-03-31 11:00,42,696,28,57,0,0
1,2018-03-31 12:00,51,761,37,72,0,0
1,2018-03-31 13:00,42,678,32,68,0,0
1,2018-03-31 14:00,55,740,28,57,0,0
1,2018-03-31 15:00,74,678,67,121,0,0
1,2018-03-31 16:00,76,1036,77,158,0,0
1,2018-03-31 17:00,80,1000,58,115,0,0
1,2018-03-31 18:00,7,920,46,91,0,0
1,2018-03-31 19:00,73,990,57,105,0,0
1,2018-03-31 20:00,7,940,58,112,0,0
1,2018-03-31 21:00,37,910,42,88,0,0
1,2018-03-31 22:00,29,858,33,62,0,0
1,2018-03-31 23:00,27,86,29,57,0,0
1,2018-04-01 0:00,33,696,27,55,0,0
1,2018-04-01 1:00,35,529,2,5,0,0
1,2018-04-01 2:00,28,461,22,46,0,0
1,2018-04-01 3:00,23,454,2,5,0,0
1,2018-04-01 4:00,27,45,28,5,0,0
1,2018-04-01 5:00,31,470,2,5,0,0
1,2018-04-01 6:00,35,567,24,52,0,0
1,2018-04-01 7:00,44,577,30,61,0,0
1,2018-04-01 8:00,48,66,3,65,0,0
1,2018-04-01 9:00,52,595,33,68,0,0
1,2018-04-01 10:00,48,633,3,72,0,0
1,2018-04-01 11:00,57,684,32,65,0,0
1,2018-04-01 12:00,51,674,30,61,0,0
1,2018-04-01 13:00,59,631,27,55,0,0
1,2018-04-01 14:00,62,621,32,64,0,0
1,2018-04-01 15:00,74,678,65,116,0,0
1,2018-04-01 16:00,76,1036,74,152,0,0
1,2018-04-01 17:00,80,1000,55,109,0,0
1,2018-04-01 18:00,7,920,43,85,0,0
1,2018-04-01 19:00,73,990,55,99,0,0
1,2018-04-01 20:00,7,940,56,106,0,0
1,2018-04-01 21:00,37,910,39,82,0,0
1,2018-04-01 22:00,29,858,31,56,0,0
1,2018-04-01 23:00,27,86,26,51,0,0
1,2018-04-02 0:00,33,696,2,49,0,0
